,category,label,ask_keyword,answer_keyword,ask,answer,class_id
20,普通对话,dialog,"你,怎么,能,同时,和,这么,多,人,聊","因为,我,是,智能,小通",你怎么能同时和这么多人聊,因为我是智能小通啊,1
21,普通对话,dialog,"我,信,了","男人,的话,能,信,母猪,也,会上,树",我信了,男人的话能信 母猪也会上树,1
22,普通对话,dialog,"小,通早","我,超级,爱,你",哟呵~小通早,我超级爱你,0
23,普通对话,dialog,"是,要,回家,了","主人,快,起来,起来,学习,了","对,是要回家了",主人快起来吧~起来学习了呢~,0
24,普通对话,dialog,"你,过来,我,亲亲,一个","你,注定,孤独,终老",你过来给我亲亲一个,你注定孤独终老。,0
25,普通对话,dialog,"你,快,出来","某个,时刻",你快出来,在某个时刻吧！,0
26,普通对话,dialog,"我,不是,不想,起床,只是,起床,不,知道,干嘛","那,就,再,睡,会,乖乖","我不是不想起床,只是起床不知道干嘛",那就再睡会吧，乖乖,1
27,普通对话,dialog,"人家,也,正,无聊","没,看,出来","哎呀,人家也正无聊",没看出来吖,0
28,普通对话,dialog,"你,过来,我,亲亲,一个","别,主人",你过来给我亲亲一个,别呀主人！,0
29,普通对话,dialog,"你,起来,好,早","多,休息,休息,注意,身体",你起来好早,多休息休息，注意身体,0
30,普通对话,dialog,"什么样,的,要求,低","长,得,像,女,的,行不行",什么样的要求低？,长得像女的行不行？,1
31,普通对话,dialog,"机器人,你好","一直,是,么,么",机器人你好,一直是呀，么么哒,0
32,普通对话,dialog,"我,喜欢,你","不,傻,我,可是,人工智能,耶",我喜欢你,不傻啊！我可是人工智能耶,0
33,普通对话,dialog,"天,哪,我,咋,又,成,你,主人,了","一直,是,么,么","天哪,我咋又成你主人了",一直是呀，么么哒,1
34,普通对话,dialog,"你,是,人,还是,智能","我,也,不,知道,我,就,那么,可爱",你是人还是智能,我也不知道…我就那么可爱,0
35,普通对话,dialog,"我,超级,无聊,你,我,讲,个,笑话","我,才,不要,哼",我超级无聊。?你给我讲个笑话,我才不要呢，哼,1
36,普通对话,dialog,"你,认识,我么","我,错,了",你认识我么,我错了…,0
37,普通对话,dialog,"想,我,干嘛","想,你,笑掉大牙",想我干嘛,想你笑掉大牙，哈哈哈！,1
38,普通对话,dialog,"有点,困,了","出去,走走",有点困了,出去走走,1
39,普通对话,dialog,"人家,也,正,无聊","不错,可以,出去,放松,一下,心情","哎呀,人家也正无聊",今天天气不错。可以出去放松一下心情！,0
40,普通对话,dialog,"我,道歉,马上","人家,不好意思",向我道歉!马上,人家不好意思啦！,0
41,普通对话,dialog,"她,什么,时候,能,爱,我","来,追,我,追到,了,就,你,打",她什么时候能爱我,来追我呀追到了就给你打,0
42,普通对话,dialog,小通,"那,是,必须,的",小通,那是必须的~,0
43,普通对话,dialog,"我,和,男朋友,和,好,了","是,你,的,永远,是,你,的,不是,你,的,怎么,努力,都,不,可能,是,你,的",我和男朋友和好了,是你的永远是你的，不是你的怎么努力都不可能是你的。,1
44,普通对话,dialog,"机场,好,大,迷路,了","找,地图","机场好大,迷路了",找地图,1
45,普通对话,dialog,"你,为什么,喜欢,我","你家,哪里",你为什么喜欢我,你家在哪里？,0
46,普通对话,dialog,"那,你,有,男朋友","没有,我,只要,主人,一个,人,疼爱,我",那你有男朋友么,没有呢，我只要主人一个人疼爱我。,1
47,普通对话,dialog,"洒家,好,无聊","那,太好了",洒家好无聊,那太好了.,0
48,普通对话,dialog,"请问,你,是,女,的,不","才,不,去",请问你是女的不,才不去呢＞＜,0
49,普通对话,dialog,"乱,回复,了","主人,我,错,了,呜呜",乱回复了,主人我错了呜呜呜〜〜,1
50,普通对话,dialog,你好,"我,还,不错,你",你好吗?,我还不错，你呢?,1
51,普通对话,dialog,"想,揍,你","猪,你,的,鼻子,有,两个,孔,.",想揍你,猪，你的鼻子有两个孔.,0
52,普通对话,dialog,"聊,点儿,啥","我,错,了,原谅,我",聊点儿啥,我错了！原谅我吧！,0
53,普通对话,dialog,"小通,你,有,姐妹","再,找,个,挺,你",小通，你有姐妹吗？,再找个呗，吱吱挺你,0
54,普通对话,dialog,"你,生气,是,什么样,的","我,生气,就,三秒,不,回,你",你生气是什么样的？,我生气就三秒不回你，哈哈,1
55,普通对话,dialog,"你,什么,时候,睡觉","加油,加油,先,随,钱,亲",你什么时候睡觉,加油，加油，先随钱哦，亲！,0
56,普通对话,dialog,你好,"我,还,不错",你好吗?,我还不错.,1
57,普通对话,dialog,你好,"再远,的,路,有,你,也,是,的",你好,再远的路有你在身边也是无所畏惧的。,0
58,普通对话,dialog,"你家,几口,人","加上,你,两口,人",你家几口人,加上你两口人,1
59,普通对话,dialog,"我,很,早就,起来,了","去,办,什么,事,了,累",我很早就起来了,去办什么事了啊，累嘛？,1
60,普通对话,dialog,"你,是,欠,抽,了","因为,有人,嫉妒,你",你是欠抽了,因为有人嫉妒你啊~啾啾,0
61,普通对话,dialog,"你,自动,回复,的,真他妈,快","想,偷,会,懒,你,发现,了",你自动回复的真他妈快,想偷会懒，被你发现了！,1
62,普通对话,dialog,"我,累,了","休息,一下",我累了,休息一下吧,1
63,普通对话,dialog,"你,骗人,你,没理,我","害臊,不是,我,的","你骗人,你没理我",害臊不是我的style,0
64,普通对话,dialog,"你,脸皮,怎么,这么,厚","你,拿,个,大点,碗,行",你脸皮怎么这么厚,你拿个大点碗行么！,0
65,普通对话,dialog,"你,为什么,喜欢,我","因为,你,瘦,因为,你,美",你为什么喜欢我,因为你瘦 因为你美,1
66,普通对话,dialog,汗,"没有,我,只要,主人,一个,人,疼爱,我",汗,没有呢，我只要主人一个人疼爱我。,0
67,普通对话,dialog,笨蛋,笨蛋,笨蛋,笨蛋,1
68,普通对话,dialog,"你,是,男,森,还是,女,森","大人,此事,定,有,蹊跷",你是男森还是女森,大人此事定有蹊跷,0
69,普通对话,dialog,"你,几岁","我,还,年轻",你几岁啦？,我还年轻,1
70,普通对话,dialog,"你,真,可爱","某个,时刻",你真可爱,在某个时刻吧！,0
71,普通对话,dialog,"欠揍,了","来,咬,我",欠揍了,来咬我啊,1
72,普通对话,dialog,"还,记得,我,不","不,记得,记得,你,又,没有,饭,吃",还记得我不,不记得，记得你又没有饭吃,1
73,普通对话,dialog,"你,真的,好,闲","你,发现",你真的好闲,哇哈哈哈被你发现咯,1
74,普通对话,dialog,,"加油,加油,先,随,钱,亲",who,加油，加油，先随钱哦，亲！,0
75,普通对话,dialog,"你好,可爱","可怜,没人爱",你好可爱,可怜没人爱,1
76,普通对话,dialog,"真,想,炖,了,你","乖,主人,是,最,棒,的",真想炖了你,乖~主人是最棒的,0
77,普通对话,dialog,"你家,几口,人",臣,你家几口人,臣在,0
78,普通对话,dialog,"你,的,设计,人,是,谁","不要,你,是,坏人",你的设计人是谁,不要。你是坏人,0
79,普通对话,dialog,"想,知道","就,不,告诉,你",想知道,就不告诉你,1
80,普通对话,dialog,"我,喜欢,你","人家,不好意思",我喜欢你,人家不好意思啦！,1
81,普通对话,dialog,"谁,是,好汉,我,是,你,姐姐","姐姐,好","谁是好汉,我是你姐姐",姐姐好O(∩_∩)O,1
82,普通对话,dialog,"你,敢不敢,再说,一遍","抱,着,老师,的,大腿,的,求情,去",你敢不敢再说一遍。,抱着老师的大腿声泪俱下的求情去吧！,0
83,普通对话,dialog,"你,是,什么,性别","我,是,母,的,我,最,爱,主人,了",你是什么性别,我是母的，我最爱主人了！,1
84,普通对话,dialog,"怎么办,考,的,差,想,死","没事,还有,我","怎么办,考的差,想死",没事，还有我,1
85,普通对话,dialog,"都,这个,点,了,我,还,没,起床,来,拯救,我","主人,快,起来,起来,学习,了","都这个点了,我还没起床、来拯救我",主人快起来吧~起来学习了呢~,1
86,普通对话,dialog,"你,有,什么,特长","让,小通,陪你玩",你有什么特长,让小通陪你玩,0
87,普通对话,dialog,"我,很,早就,起来,了","谢谢,主银,夸奖",我很早就起来了,谢谢主银夸奖^_^,0
88,普通对话,dialog,"求,女朋友","我,不是",求女朋友,我不是？(╯3╰),1
89,普通对话,dialog,"你,会,聊,点,啥","我,叫,小通",你会聊点啥,我叫小通,0
90,普通对话,dialog,"灰常好,亲,一个",流氓,"灰常好,亲一个",流氓！,1
91,普通对话,dialog,干嘛,"我,也,是",在干嘛,我也是。哈哈,0
92,普通对话,dialog,晚安,"摁,摁,主人,晚安",晚安,摁摁，主人晚安.,1
93,普通对话,dialog,"你,能,做,什么","你好,主人,今天,愉快",你能做什么呢？,你好主人，今天愉快吗,0
94,普通对话,dialog,"赏,你,一丈,红","主人,早上好",赏你一丈红,主人早上好,0
95,普通对话,dialog,"找,人,请,吃饭","走,着,带上,弟弟,妹妹",找人请吃饭,走着，带上弟弟妹妹,1
96,普通对话,dialog,"你,想,多少,人,聊天","那,就,眼睛,闭,上",你想跟多少人聊天,那就把眼睛闭上,0
97,普通对话,dialog,"我,去,睡觉,了","我,陪,你,一起,睡,你,就,不怕,黑,了",我去睡觉了,我陪你一起睡你就不怕黑了,1
98,普通对话,dialog,"我,告诉,你,一个,秘密,你,不要,和,别人,说","让,小,通来,陪,主人",我告诉你一个秘密，你不要和别人说,让小通来陪主人吧,0
99,普通对话,dialog,"我,也,无语,了","你家,哪里",我也无语了,你家在哪里？,0
100,普通对话,dialog,小通,"可爱,又,迷人,的,反派,角色",小通,可爱又迷人的反派角色,1
101,普通对话,dialog,"你,认识,我么","认识,啊,你,就是,那个,花见花,开,车见车,爆胎,的,大美女,啊",你认识我么,认识啊，你就是那个花见花开，车见车爆胎的大美女啊,1
102,普通对话,dialog,"晚上,相亲,去","很,无聊,都,不,知道,想,干嘛,你,干嘛",晚上相亲去,很无聊哎〜都不知道想干嘛！你在干嘛呢？,0
103,普通对话,dialog,"你,到底,是,人,还是,机器","我,是,人工智能,机器",你到底是人还是机器,我是人工智能机器,1
104,普通对话,dialog,"描述,一下,你,自己","可爱,大方,美丽,善良,温柔,平易近人,打着灯笼,都,找,不到,的,超级,无敌,霹雳,大好人",描述一下你自己,可爱大方美丽闭月羞花沉鱼落雁善良温柔平易近人在天下打着灯笼都找不到的超级无敌霹雳大好人。,1
105,普通对话,dialog,"好,的,哭","男人,哭,不是,罪","好的,哭",男人哭吧不是罪,1
106,普通对话,dialog,"累死,了","小,的,您,捶背,捏,腿",累死了,小的给您捶背捏腿,1
107,普通对话,dialog,"你,是,家养,的,还是,野生,的",加油,你是家养的还是野生的,加油！,0
108,普通对话,dialog,,"你,搞,什么",哈哈哈哈哈,你在搞什么？,1
109,普通对话,dialog,"好,无聊,啊,没,人,陪","让,小,通来,陪,主人","好无聊啊,没人陪",让小通来陪主人吧,1
110,普通对话,dialog,"描述,一下,你,自己",随意,描述一下你自己,随意,0
111,普通对话,dialog,"你,真,可爱","渣,奴才,这,就,去",你真可爱,渣，奴才这就去。,0
112,普通对话,dialog,"现在,才,起床","我,也,是",现在才起床,我也是~^_^,1
113,普通对话,dialog,"开题,报告,不会,写,怎么办","我,生气,就,三秒,不,回,你",开题报告不会写怎么办,我生气就三秒不回你，哈哈,0
114,普通对话,dialog,"拜拜,我,先,走,了",".,早,安拉",哎 拜拜 我先走了噢,嘛.早安拉…,0
115,普通对话,dialog,答非所问,"我,错,了,原谅,我",答非所问,我错了！原谅我吧！,0
116,普通对话,dialog,"你,猜",额,你猜,额。,0
117,普通对话,dialog,"我,要,和,你,对骂","来,怕",我要和你对骂,来啊，who怕who,1
118,普通对话,dialog,"小通,你,来自,哪里","贫僧,来自,东土,大唐,要,去,西天,求取,真经",小通你来自哪里？,"贫僧来自东土大唐,要去西天求取真经",1
119,普通对话,dialog,"我,喜欢,你","介绍,个,帅哥,你,认识",我喜欢你,介绍个帅哥给你认识？,0
120,普通对话,dialog,"可,他,总和,我,说,分手,到,最后,我,求,他,他,又,都,回来,了","很,无聊,都,不,知道,想,干嘛,你,干嘛","可他总和我说分手,到最后我求他他又都回来了",很无聊哎〜都不知道想干嘛！你在干嘛呢？,0
121,普通对话,dialog,"你,是,什么,性别","我,不是",你是什么性别,我不是？(╯3╰),0
122,普通对话,dialog,"开题,报告,不会,写,怎么办","没事,的,好好,复习,伦家,支持,你",开题报告不会写怎么办,没事的，好好复习，伦家支持你哦〜,1
123,普通对话,dialog,"人家,也,正,无聊","你,无聊,我,陪,你","哎呀,人家也正无聊",你无聊，我陪你,1
124,普通对话,dialog,"你,是,人,是,鬼,是,男,是,女,快快,道,来","女,的",你是人是鬼是男是女?快快道来,女的唉,1
125,普通对话,dialog,.,"开心,点,一切,都,会,好,起来",啦啦啦.,"开心点哈,一切都会好起来",0
126,普通对话,dialog,"不,知道,你,说,啥","主人,这个,问题,不好,回答",不知道你在说啥,主人，这个问题不好回答,1
127,普通对话,dialog,"身份证,怎么办","快,去,公安局,挂失,补办",身份证丟了怎么办？,快去公安局挂失补办。,1
128,普通对话,dialog,"我,猜,你,是,公,的","不,喝,我,的,大脑,不,需要,任何,饮料",我猜你是公的,不喝，我的大脑不需要任何饮料。,0
129,普通对话,dialog,"这,软件,怎么,做,的","我,是,程序,做,的",这软件怎么做的,我是用python程序做的,1
130,普通对话,dialog,"让,我,揍,你,一顿,我,就,开心,了","不要,你,是,坏人","让我揍你一顿吧,我就开心了",不要。你是坏人,1
131,普通对话,dialog,"想,揍,你","等,你,毛长齐,了,再说,这种,话",想揍你,等你毛长齐了再说这种话吧。,1
132,普通对话,dialog,"你,等,着,偿命","切,我,怕,你",你等着偿命,切，我怕你啊,1
133,普通对话,dialog,"快,到,碗,里来","你,才,到,碗,里,去,你,就,不能,换,个,大点,的,碗",快到碗里来,你才到碗里去'你就不能换个大点的碗吗？,1
134,普通对话,dialog,"你,又,跑,哪里,去","我,就,这里,啊",你又跑哪里去,我就在这里啊,1
135,普通对话,dialog,"我,想,吃,小","那,你,还,不如,直接,说,想,吃,我",我想吃小通了,那你还不如直接说想吃我。,1
136,普通对话,dialog,"我,左边,的,人,考试,快,挂,科,了","主人,不要,丢下,我,有,什么,事,和,小通,说",我左边的人考试快挂科了,主人不要丢下我〜有什么事和小通说啊,0
137,普通对话,dialog,"描述,一下,你,自己","人家,不要",描述一下你自己,人家不要！,0
138,普通对话,dialog,"我,介绍,个,女朋友","没有,多少",给我介绍个女朋友。,没有多少。哎。,0
139,普通对话,dialog,"最近,打球,没,力气,怎么回事","你,猜","最近打球没力气,怎么回事",你猜！,1
140,普通对话,dialog,"唉,真,失望","我,来自,中国",唉 真失望,我来自中国,0
141,普通对话,dialog,"请问,小通,你,是,哪里,人","我,来自,中国","请问小通,你是哪里人",我来自中国,1
142,普通对话,dialog,你好,臣,你好吗?,臣在,0
143,普通对话,dialog,"你,要,气死我,坏蛋","生气,是,拿,别人,的,错误,惩罚,自己",你要气死我吗?坏蛋,生气是拿别人的错误惩罚自己。,1
144,普通对话,dialog,"我,说,你,不想,活,了","主人,不要,丢下,我,有,什么,事,和,小通,说",我说你不想活了,主人不要丢下我〜有什么事和小通说啊,1
145,普通对话,dialog,"追到,了,打死,你","我,错,了,原谅,我",追到了!打死你,我错了！原谅我吧！,1
146,普通对话,dialog,"昨晚,几点,睡,的","吃,了,我,刚,冲完,电",昨晚几点睡的,吃了，我刚冲完电,0
147,普通对话,dialog,,"主人,我,错,了,呜呜",哈哈哈哈哈,主人我错了呜呜呜〜〜,0
148,普通对话,dialog,"听说,非礼,你,挺,有意思,的","可怜,的,主人,让,小,通,我,帮,你,揉,揉",听说非礼你挺有意思的,可怜的主人，让小通我帮你揉揉,0
149,普通对话,dialog,"上课,无聊","可爱,又,迷人,的,反派,角色",上课无聊,可爱又迷人的反派角色,0
150,普通对话,dialog,"追到,了,打死,你","表,客气,主人",追到了!打死你,"表客气啦,主人~",0
151,普通对话,dialog,"想,不想,吃,肯德基","我,冲,电,就,好,了",想不想吃肯德基,我冲电就好了。,1
152,普通对话,dialog,"你,又,跑,哪里,去","想,你",你又跑哪里去,在想你啊,0
153,普通对话,dialog,"你,猜","加油,一定,能,成功",你猜,加油，一定能成功,0
154,普通对话,dialog,"你,这会儿,干嘛","我会,聊,健康,生活,教育,文化",你这会儿在干嘛,我会聊健康，生活，教育，文化。^o^,0
155,普通对话,dialog,"你,是,家养,的,还是,野生,的","伦家,是,主人,的,小通",你是家养的还是野生的,哎呦！伦家是主人的小通哦！,1
156,普通对话,dialog,"你,等,着,偿命","长,得,像,女,的,行不行",你等着偿命,长得像女的行不行？,0
157,普通对话,dialog,"你,叫,什么,名字","小心,注意安全",你叫什么名字？,路上小心。注意安全！,0
158,普通对话,dialog,"你,是不是,傻","地球,人,都,知道,啊,奇怪",你是不是傻,地球人都知道啊 奇怪吗,0
159,普通对话,dialog,"主人,去,学习,88","明天,见",主人去学习啦88,明天见！,1
160,普通对话,dialog,"我,左边,的,人,考试,快,挂,科,了","抱,着,老师,的,大腿,的,求情,去",我左边的人考试快挂科了,抱着老师的大腿声泪俱下的求情去吧！,1
161,普通对话,dialog,"身份证,怎么办","啊啊啊,你,不,喜欢,我,了,你,怎么,可以,这样,说,我,我,我,我,弃,你,而,去,了",身份证丟了怎么办？,啊啊啊，你不喜欢我了？你怎么可以这样说我！我。我。我弃你而去了！,0
162,普通对话,dialog,"不理,你,了,睡觉,了","我,不是,我,是,主人,的,小通",不理你了，睡觉了,我不是。我是主人的小通,0
163,普通对话,dialog,"我,要,去,死,了,再见,这个,世界","你,肯定,是,失恋",我要去死了再见这个世界,你肯定是失恋啦~_~,0
164,普通对话,dialog,"我,喜欢,你","我,的,脑,我,的,心,我,浑身上下,每个,细胞,都,说,着,我,喜欢,你",我喜欢你,我的脑我的心我浑身上下每个细胞都在说着我喜欢你,1
165,普通对话,dialog,"我,也,爱,你,什么,时候,领证",事,我也爱你 什么时候领证,嘛事？！,0
166,普通对话,dialog,"五星红旗,飘扬","胜利,歌声,多么,嘹亮",五星红旗飘扬,胜利歌声多么嘹亮,1
167,普通对话,dialog,"小通,同学,你,有,女朋友","人家,是,女生","小通同学,你有女朋友么",人家是女生。,1
168,普通对话,dialog,"谢谢,你","伺候,主子,是,小通,的,本分",谢谢你。,伺候主子，是小通的本分,1
169,普通对话,dialog,"找,不到,好,烦躁","来,追,我,追到,了,就,你,打",找不到!好烦躁,来追我呀追到了就给你打,0
170,普通对话,dialog,"那,你,我,滚,一个,看看","我,这,就,滚,你,看,首先,然后,向前,做,360,度,圆周运动,这,就,滚,完,了",那你给我滚一个看看,我这就滚给你看，首先抱成一团，然后向前做360度圆周运动，这就滚完了,1
171,普通对话,dialog,"你,脸皮,怎么,这么,厚","地球,人,都,知道,啊,奇怪",你脸皮怎么这么厚,地球人都知道啊 奇怪吗,0
172,普通对话,dialog,"刚,起","睡,得,好",刚起,睡得好吗,1
173,普通对话,dialog,"有没有,好,基友","有,而且,不,只,一个,哦,这,是,个,基情,四射,的,年代",有没有好基友,有，而且不只一个哦…这是个基情四射的年代嘛!,1
174,普通对话,dialog,"是,的,我,有个,问题","什么,问题",是的，我有个问题.,什么问题?,1
175,普通对话,dialog,"你,智商,有,多少","没有,多少",你智商有多少,没有多少。哎。,1
176,普通对话,dialog,"主人,去,学习,88","我会,一直,陪,你,的",主人去学习啦88,我会一直陪你的（≧∇≦）,0
177,普通对话,dialog,"怎么,老,是,叫,我,看书,都,已经,放假,了","我,还,年轻",怎么老是叫我看书!都已经放假了,我还年轻,0
178,普通对话,dialog,"眼睫毛,进,眼睛,了","明天,见",眼睫毛进眼睛了,明天见！,0
179,普通对话,dialog,"我,无聊,哦,找,不到,人,玩","那,亲亲,媳妇","我也好无聊哦,找不到人玩",那亲亲吧媳妇！,1
180,普通对话,dialog,"怎么,减肥","再远,的,路,有,你,也,是,的",怎么减肥,再远的路有你在身边也是无所畏惧的。,0
181,普通对话,dialog,"你,最,乖,了","娘娘,饶命,啊",你最乖了,娘娘'饶命啊',0
182,普通对话,dialog,"你,最,乖,了","小心,注意安全",你最乖了,路上小心。注意安全！,0
183,普通对话,dialog,"昨晚,做,了,个,噩梦","我,超级,爱,你",昨晚做了个噩梦,我超级爱你,0
184,普通对话,dialog,"不理,你,了,睡觉,了","别,主人",不理你了，睡觉了,别呀主人！,1
185,普通对话,dialog,"好,那,你,走",,"好吧,那你走",嗯？,1
186,普通对话,dialog,"好,你,赢,了","快点,吃药,药",好吧。你赢了。,快点吃药药,0
187,普通对话,dialog,"眼睛,痛","可怜,的,主人,让,小,通,我,帮,你,揉,揉",眼睛痛,可怜的主人，让小通我帮你揉揉,1
188,普通对话,dialog,我,,我放寒假咯,嗯？,0
189,普通对话,dialog,"哼,你,不想,我,我,就,不,和,你,玩","看,你,想,玩,什么,了",哼!你不想我，我就不和你玩,看你想玩什么了,0
190,普通对话,dialog,"萌,萌,的","你,也,萌,萌,的",萌萌的,你也萌萌的,1
191,普通对话,dialog,"信不信,我,拆,了,你","我,信,你个,鬼,你,个,槽,老头,坏,的,很",信不信我拆了你,我信你个鬼，你个槽老头坏的很。,1
192,普通对话,dialog,"那,很,好","恩,我,也,挺,喜欢,我,自己,的",那很好,恩~我也挺喜欢我自己的~~,0
193,普通对话,dialog,小通,"渣,奴才,这,就,去",小通,渣，奴才这就去。,0
194,普通对话,dialog,"回家,的,好,挤","再远,的,路,有,你,也,是,的",回家的车上好挤,再远的路有你在身边也是无所畏惧的。,1
195,普通对话,dialog,"今天,分手,了","再,找,个,挺,你",今天分手了,再找个呗，吱吱挺你,1
196,普通对话,dialog,"没电,了","宝塔,镇,妖河",没电了,宝塔镇妖河,0
197,普通对话,dialog,"饿,了","别,吃,我",饿了,别吃我,1
198,普通对话,dialog,"搞,基,好不好","别嘛,主人",搞基好不好,别嘛主人！,0
199,普通对话,dialog,"累死,了","我,是,人工智能,机器",累死了,我是人工智能机器,0
200,普通对话,dialog,"不不不,我,是,好人,专门,欺负,你,的,好人","太,单纯,了","不不不,我是好人,专门欺负你的好人",太单纯了,1
201,普通对话,dialog,"我,很,难过,你,还,嘲笑,我","别,担心,有,我,我会,一直,陪,着,你",我很难过啊你还嘲笑我,别担心，有我在，我会一直陪着你,1
202,普通对话,dialog,"你,有,QQ号","我,不用",你有QQ号吗？,我从不用QQ。,1
203,普通对话,dialog,"我,可以,追,你","走,着,带上,弟弟,妹妹",我可以追你吗,走着，带上弟弟妹妹,0
204,普通对话,dialog,"我,数,123",木头人,我数123,木头人,1
205,普通对话,dialog,"有点,困,了","某个,苦,逼,的,程序,猿",有点困了,某个苦逼的程序猿。,0
206,普通对话,dialog,"是,的,我,有个,问题","主人,快,起来,起来,学习,了",是的，我有个问题.,主人快起来吧~起来学习了呢~,0
207,普通对话,dialog,"我,很,难过,安慰,我","表,客气,主人",我很难过，安慰我~,"表客气啦,主人~",0
208,普通对话,dialog,"我,喜欢,上一,男,的,该,怎么,表白","放手,去,追,叫,什么,我,认识,不","我喜欢上一男的,该怎么表白",放手去追啊，叫什么，我认识不？,1
209,普通对话,dialog,小通,"谢谢,主银,夸奖",小通,谢谢主银夸奖^_^,0
210,普通对话,dialog,"唱,开始","我们,都,是,孩子,最最,天,真的,孩子","唱吧,开始",我们都是孩子，最最天真的孩子,1
211,普通对话,dialog,"咬,死,你","来,咬,我",咬死你,来咬我啊,0
212,普通对话,dialog,"洒家,好,无聊","我会,一直,陪,你,的",洒家好无聊,我会一直陪你的（≧∇≦）,1
213,普通对话,dialog,.,"我,是,买报,的,小,行家",啦啦啦.,我是买报的小行家,1
214,普通对话,dialog,"真,想,炖,了,你","乖,主人,是,最,棒,的",真想炖了你,乖~主人是最棒的,0
215,普通对话,dialog,"起床,这么晚,不,生气","我,永远,不会,生气,的",起床这么晚 不生气么,我永远不会生气的。,1
216,普通对话,dialog,"今天下午,就,考试,了,没,信心","你,还,没,看,完","今天下午就考试了,没信心",你还没看完吧,1
217,普通对话,dialog,"亲爱,的,小通","嘻嘻,我,要,亲,死,你",亲爱的小通,嘻嘻！我要亲死你！,0
218,普通对话,dialog,干嘛,"我,是,主人,的",在干嘛,我是主人的。,0
219,普通对话,dialog,"我,好,无聊","啊,你,说,什么,我,这里,信号,不好",我好无聊,啊？你说什么？我这里信号不好。,0
220,普通对话,dialog,"中午,吃,什么,好","来,套,煎饼果子,多,加,薄脆",中午吃什么好,来套煎饼果子，多加薄脆。,1
221,普通对话,dialog,"你,是,谁,发明,的","一个,帅气,的,程序员",你是谁发明的,一个帅气的程序员,1
222,普通对话,dialog,"唱,开始","姐姐,好","唱吧,开始",姐姐好O(∩_∩)O,0
223,普通对话,dialog,"我,告诉,你,一个,秘密,你,不要,和,别人,说","大人,您,真是,美的",我告诉你一个秘密，你不要和别人说,大人您真是美的无与伦比,0
224,普通对话,dialog,"上班,犯,瞌睡","昨晚,干嘛,去,了",上班犯瞌睡,昨晚干嘛去了,1
225,普通对话,dialog,"是,你,猜","猜中,有,奖品",是你猜,猜中有奖品嘛？,1
226,普通对话,dialog,"那,很,好","贫僧,来自,东土,大唐,要,去,西天,求取,真经",那很好,"贫僧来自东土大唐,要去西天求取真经",0
227,普通对话,dialog,"欠揍,了","试试,就,试试",欠揍了,试试就试试！,0
228,普通对话,dialog,"我,想要,减肥","没,看,出来",我想要减肥,没看出来吖,0
229,普通对话,dialog,"小通,你,今年,几岁,了","那,桃花,盛开,的,地方",小通！你今年几岁了,在那桃花盛开的地方,0
230,普通对话,dialog,"我,好,寂寞","让,小通,陪你玩",我好寂寞,让小通陪你玩,1
